test_id,PM2.5,PM10,PMO3
badaling_aq#39,58.7544584,144.8029626,45.73560346
badaling_aq#4,33.65529143,97.46413658,99.0313776
badaling_aq#40,58.72528235,144.7435447,46.60815006
badaling_aq#41,58.67599762,144.6976933,49.84078879
badaling_aq#42,58.64189428,144.6624729,55.13839699
badaling_aq#43,58.63864897,144.635532,62.05259489
badaling_aq#44,58.61040529,144.6150085,70.01942753
badaling_aq#45,58.56491978,144.599433,78.40517648
badaling_aq#46,58.57596579,144.5876547,86.55660817
badaling_aq#47,58.576358,144.5787788,93.85169898
badaling_aq#5,37.13007315,115.7557271,104.8559422
badaling_aq#6,42.24985056,121.6250965,106.8697287
badaling_aq#7,44.49014993,127.0316747,105.1943447
badaling_aq#8,46.27211785,134.440249,100.2082554
badaling_aq#9,48.35020323,130.1862567,92.51549088
beibuxinqu_aq#0,9.41987557,19.74039834,26.46137545
beibuxinqu_aq#1,10.52800779,33.48741212,42.99632125
beibuxinqu_aq#10,22.00747391,106.8902098,80.0083012
beibuxinqu_aq#11,22.96848512,111.5796534,69.13459464
beibuxinqu_aq#12,22.1416583,115.8073877,57.65947965
beibuxinqu_aq#13,21.70101321,119.6188712,48.64474889
beibuxinqu_aq#14,21.1530711,123.0550869,40.35135374
beibuxinqu_aq#15,21.05348847,126.1529826,33.50070364
beibuxinqu_aq#16,20.02658968,128.9458683,29.22076134
beibuxinqu_aq#17,20.77818576,131.4637743,28.00339619
beibuxinqu_aq#18,20.79316119,133.7337745,28.67304955
beibuxinqu_aq#19,20.9156349,135.780277,32.98483834
beibuxinqu_aq#2,10.08203103,45.37827224,58.4430941
beibuxinqu_aq#20,20.55737282,137.6252866,39.90591882
beibuxinqu_aq#21,16.75957127,139.2886417,49.43931158
beibuxinqu_aq#22,11.12301593,140.7882277,60.32018074
beibuxinqu_aq#23,9.163771732,142.1401687,72.76074667
beibuxinqu_aq#24,12.17515607,143.3590014,83.94889194
beibuxinqu_aq#25,13.42532109,144.4578313,94.36210263
beibuxinqu_aq#26,12.5326884,145.4484736,103.0219071
beibuxinqu_aq#27,17.92788602,146.34158,109.5543026
beibuxinqu_aq#28,17.9749012,147.1467537,113.3610497
beibuxinqu_aq#29,21.62968533,147.8726523,114.3969417
beibuxinqu_aq#3,15.81333079,56.12538186,70.195766
beibuxinqu_aq#30,21.68502698,148.5270809,112.5346411
beibuxinqu_aq#31,21.53568542,149.1170764,108.1163047
beibuxinqu_aq#32,22.17628154,149.6489826,101.4523512
beibuxinqu_aq#33,21.91982047,150.1285188,93.20005612
beibuxinqu_aq#34,22.49920456,150.5608413,83.96101195
beibuxinqu_aq#35,22.70088434,150.9505985,74.53507716
beibuxinqu_aq#36,22.67053353,151.3019813,65.59923891
beibuxinqu_aq#37,22.74548489,151.618768,57.88063998
beibuxinqu_aq#38,22.30961658,151.9043647,51.91013961
beibuxinqu_aq#39,22.324869,152.1618424,48.15095009
beibuxinqu_aq#4,15.94066699,65.81291241,82.33814026
beibuxinqu_aq#40,21.8109079,152.3939696,46.8236351
beibuxinqu_aq#41,21.9519402,152.6032422,48.01678585
beibuxinqu_aq#42,22.10364041,152.7919104,51.578019
beibuxinqu_aq#43,21.83625021,152.9620029,57.22126601
beibuxinqu_aq#44,21.93247478,153.1153485,64.47306166
beibuxinqu_aq#45,21.78325369,153.2535962,72.77952079
beibuxinqu_aq#46,21.48122529,153.3782324,81.49174225
beibuxinqu_aq#47,21.36327802,153.4905973,89.96669022
beibuxinqu_aq#5,20.15510342,74.54671401,91.56320543
beibuxinqu_aq#6,20.43868701,82.42060613,97.2164068
beibuxinqu_aq#7,20.50890213,89.51925742,97.59442914
beibuxinqu_aq#8,21.38923812,95.91899564,95.04122442
beibuxinqu_aq#9,21.18090335,101.6886338,88.59455505
daxing_aq#0,26.94308249,122.1095781,25.2833844
daxing_aq#1,31.6497209,123.0354108,42.65764492
daxing_aq#10,57.38733125,152.1548304,98.87868384
daxing_aq#11,57.59082242,151.1779416,94.85001701
daxing_aq#12,58.41247891,153.9012408,89.71816107
daxing_aq#13,58.90811132,152.8354354,83.59833449
daxing_aq#14,58.88248908,155.0642934,77.68533009
daxing_aq#15,59.63168044,153.9859081,72.15580604
daxing_aq#16,59.22064769,155.8335361,67.81265379
daxing_aq#17,52.05905807,154.7887798,65.3704787
daxing_aq#18,58.6151803,156.3375404,64.16974797
daxing_aq#19,56.01827378,155.3528071,63.63467412
daxing_aq#2,37.08723003,131.6769939,57.18717789
daxing_aq#20,56.14759638,156.6634404,64.65013289
daxing_aq#21,58.24563579,155.7522476,65.99600166
daxing_aq#22,58.73066025,156.8702238,67.38938401
daxing_aq#23,59.62285385,156.0378607,68.98788679
daxing_aq#24,59.81525495,156.9977686,71.55267545
daxing_aq#25,59.55291652,156.244394,73.91596971
daxing_aq#26,59.22459469,157.0729845,75.97751329
daxing_aq#27,58.85322164,156.3956784,77.81364609
daxing_aq#28,58.69658142,157.1139867,79.32526658
daxing_aq#29,58.36741778,156.5080964,80.45860883
daxing_aq#3,42.96797374,132.9222793,72.38652876
daxing_aq#30,58.21375591,157.1329313,81.20038833
daxing_aq#31,58.15179292,156.5929441,81.57073966
daxing_aq#32,58.08080503,157.1379414,81.61494318
daxing_aq#33,58.05980286,156.6580395,81.39483294
daxing_aq#34,58.04423415,157.134414,80.98062467
daxing_aq#35,58.04870154,156.7088194,80.44372175
daxing_aq#36,58.00471009,157.1259077,79.85086825
daxing_aq#37,57.9825339,156.7490866,79.2598389
daxing_aq#38,57.99694691,157.1147441,78.71669656
daxing_aq#39,57.95227115,156.7815201,78.25451891
daxing_aq#4,45.8290793,139.9284998,83.15021267
daxing_aq#40,57.99200443,157.1024149,77.89340016
daxing_aq#41,58.53023034,156.8080236,77.64147227
daxing_aq#42,58.05176416,157.0898583,77.49666144
daxing_aq#43,58.24998614,156.8299635,77.44889458
daxing_aq#44,58.24555076,157.0776448,77.48249234
daxing_aq#45,58.09465351,156.8483325,77.57852335
daxing_aq#46,58.06256444,157.066103,77.71694256
daxing_aq#47,57.9998041,156.8638616,77.87838886
daxing_aq#5,50.91772399,140.2352329,92.21648889
daxing_aq#6,53.54723676,145.6651823,98.71701622
daxing_aq#7,54.86177421,145.2978569,101.4959204
daxing_aq#8,56.23236253,149.5459325,102.3950671
daxing_aq#9,56.87101383,148.7796232,101.2146023
dingling_aq#0,8.532777202,13.61111135,55.02341121
dingling_aq#1,10.95892128,13.61111135,69.16711322
dingling_aq#10,40.79049495,13.61111135,102.0250459
dingling_aq#11,42.95149533,13.61111135,101.5189831
dingling_aq#12,44.41423299,13.61111135,98.96331576
dingling_aq#13,45.93386813,13.61111135,95.02621127
dingling_aq#14,47.43763605,13.61111135,90.54558918
dingling_aq#15,47.33147477,13.61111135,88.33187423
dingling_aq#16,48.12488988,13.61111135,85.9681346
dingling_aq#17,49.20004367,13.61111135,84.55275988
dingling_aq#18,47.75269875,13.61111135,83.67643151
dingling_aq#19,45.93644663,13.61111135,81.60804287
dingling_aq#2,14.84279692,13.61111135,76.89232153
dingling_aq#20,44.96353844,13.61111135,82.23850758
dingling_aq#21,42.21489416,13.61111135,84.85793329
dingling_aq#22,39.90841242,13.61111135,86.54426245
dingling_aq#23,40.58160817,13.61111135,87.72558785
dingling_aq#24,44.45921631,13.61111135,89.18603074
dingling_aq#25,43.2262842,13.61111135,89.64402163
dingling_aq#26,44.55992152,13.61111135,91.78046852
dingling_aq#27,47.15584089,13.61111135,93.11543043
dingling_aq#28,50.6088976,13.61111135,95.31820105
dingling_aq#29,51.62865783,13.61111135,95.06961846
dingling_aq#3,20.31677836,13.61111135,83.84294706
dingling_aq#30,51.81196149,13.61111135,95.65463783
dingling_aq#31,49.42298015,13.61111135,95.05784597
dingling_aq#32,49.74231436,13.61111135,95.19658918
dingling_aq#33,50.90554936,13.61111135,93.76704105
dingling_aq#34,51.75661792,13.61111135,92.39145933
dingling_aq#35,52.61553443,13.61111135,92.92034173
dingling_aq#36,52.82408239,13.61111135,92.17180703
dingling_aq#37,52.91350932,13.61111135,90.01879712
dingling_aq#38,53.32564917,13.61111135,88.32185683
dingling_aq#39,53.07087868,13.61111135,86.92037662
dingling_aq#4,27.27397296,13.61111135,89.75296735
dingling_aq#40,52.98320075,13.61111135,86.38028145
dingling_aq#41,53.08507398,13.61111135,87.19905598
dingling_aq#42,53.34021755,13.61111135,87.02641383
dingling_aq#43,53.05767669,13.61111135,85.06126595
dingling_aq#44,52.9277965,13.61111135,85.47210799
dingling_aq#45,52.77138702,13.61111135,85.99764657
dingling_aq#46,52.47901809,13.61111135,86.28287713
dingling_aq#47,52.28710554,13.61111135,87.73523634
dingling_aq#5,31.30496571,13.61111135,94.20978142
dingling_aq#6,33.77787856,13.61111135,98.38387589
dingling_aq#7,33.16744703,13.61111135,99.75340533
dingling_aq#8,34.56687947,13.61111135,101.159315
dingling_aq#9,38.59838713,13.61111135,100.1535002
donggaocun_aq#0,12.96142295,9.054023937,65.59737331
donggaocun_aq#1,15.30215687,6.415390935,68.83421072
donggaocun_aq#10,28.5316987,17.30067247,92.0398648
donggaocun_aq#11,29.39651517,17.66739235,95.36863073
donggaocun_aq#12,30.17939937,17.11644644,95.52230599
donggaocun_aq#13,30.88811353,17.45310056,91.99069155
donggaocun_aq#14,31.52968447,17.29227986,89.65953989
donggaocun_aq#15,32.11047331,17.69098356,90.51780513
donggaocun_aq#16,32.63623851,18.48319852,88.84523418
donggaocun_aq#17,33.11219298,18.35041431,87.05778363
donggaocun_aq#18,33.54305577,18.71771913,87.05625352
donggaocun_aq#19,33.93309884,18.60527282,87.12768384
donggaocun_aq#2,17.4203506,6.13217361,71.25947891
donggaocun_aq#20,34.28618943,18.51438837,86.91346693
donggaocun_aq#21,34.6058284,18.51837597,87.48853171
donggaocun_aq#22,34.89518493,17.91663585,87.9653204
donggaocun_aq#23,35.15712798,17.82698884,89.7526816
donggaocun_aq#24,35.39425467,18.14102334,92.55771558
donggaocun_aq#25,35.60891611,18.22067455,92.58068615
donggaocun_aq#26,35.80324063,18.2292239,93.23933553
donggaocun_aq#27,35.97915494,18.30549422,94.4405161
donggaocun_aq#28,36.13840322,18.21105229,98.80678292
donggaocun_aq#29,36.2825644,18.06438815,100.0441174
donggaocun_aq#3,19.33785088,3.605540452,75.92558695
donggaocun_aq#30,36.41306783,17.94503903,100.1307178
donggaocun_aq#31,36.53120742,17.91224141,99.00695997
donggaocun_aq#32,36.63815453,17.89909689,98.48461247
donggaocun_aq#33,36.73496953,17.89399385,97.66262365
donggaocun_aq#34,36.82261232,17.89208552,97.05127928
donggaocun_aq#35,36.90195189,17.88101551,96.73381303
donggaocun_aq#36,36.97377486,17.89764667,95.98641622
donggaocun_aq#37,37.03879336,17.88748424,94.98654306
donggaocun_aq#38,37.09765204,17.89233886,94.83895453
donggaocun_aq#39,37.15093447,17.88030338,94.80364857
donggaocun_aq#4,21.0736878,6.73415078,83.01721933
donggaocun_aq#40,37.19916896,17.85638915,94.36673078
donggaocun_aq#41,37.24283374,17.86039744,93.78758529
donggaocun_aq#42,37.28236174,17.84930978,93.51912606
donggaocun_aq#43,37.31814487,17.85270414,93.64203984
donggaocun_aq#44,37.35053793,17.85544763,94.29991233
donggaocun_aq#45,37.37986209,17.85532726,95.21889189
donggaocun_aq#46,37.4064081,17.87349171,95.88912727
donggaocun_aq#47,37.43043914,17.87619785,96.46981014
donggaocun_aq#5,22.64507241,11.59274409,87.45147489
donggaocun_aq#6,24.06758485,15.54646324,90.20387929
donggaocun_aq#7,25.35532918,16.63296147,90.71247
donggaocun_aq#8,26.52107328,17.06840441,90.38716245
donggaocun_aq#9,27.57637538,17.2374546,89.74198591
dongsi_aq#0,21.92848652,40.30925716,21.06226646
dongsi_aq#1,28.78849573,44.7624227,42.80685495
dongsi_aq#10,57.77561597,73.51822138,130.8372392
dongsi_aq#11,58.78376684,73.83596632,125.3715132
dongsi_aq#12,59.6518863,73.58785297,118.4907294
dongsi_aq#13,58.28706288,73.93448612,110.864263
dongsi_aq#14,58.70989691,73.20661312,103.1073106
dongsi_aq#15,59.61760312,73.21076806,95.74887437
dongsi_aq#16,62.52633994,72.86055768,89.21033206
dongsi_aq#17,62.12688092,72.45271701,83.79436894
dongsi_aq#18,62.95177393,71.84378947,79.68340124
dongsi_aq#19,63.31348066,72.81785725,76.94613288
dongsi_aq#2,34.74816691,51.90678645,64.36208869
dongsi_aq#20,63.5064241,73.24504979,75.55056255
dongsi_aq#21,63.56080409,73.07999844,75.38159419
dongsi_aq#22,64.43182066,73.92988709,76.26138669
dongsi_aq#23,63.8077176,73.93371323,77.97068556
dongsi_aq#24,63.77407602,73.84834928,80.26958608
dongsi_aq#25,63.85773128,73.69545887,82.91645317
dongsi_aq#26,63.93359632,73.45017163,85.68404067
dongsi_aq#27,64.00239658,73.71436459,88.37218384
dongsi_aq#28,64.06478995,73.16240497,90.8167602
dongsi_aq#29,64.12137306,72.8879839,92.89490562
dongsi_aq#3,39.42340559,44.21176501,84.34297618
dongsi_aq#30,64.17268699,72.80542228,94.52672017
dongsi_aq#31,64.2192224,72.7322908,95.67389251
dongsi_aq#32,64.26142431,72.70705162,96.3358077
dongsi_aq#33,64.29969624,72.71058274,96.54378141
dongsi_aq#34,64.33440417,72.70818683,96.35408729
dongsi_aq#35,64.36588,72.6972777,95.84042095
dongsi_aq#36,64.39442471,72.70579617,95.08638168
dongsi_aq#37,64.42031124,72.69389523,94.17846238
dongsi_aq#38,64.44378715,72.71888527,93.19992945
dongsi_aq#39,64.46507691,72.71874262,92.22585692
dongsi_aq#4,46.09293416,60.28842771,101.6811351
dongsi_aq#40,64.4843841,72.73076638,91.31946295
dongsi_aq#41,64.50189335,72.74476876,90.52978847
dongsi_aq#42,64.51777208,72.76567506,89.89066337
dongsi_aq#43,64.53217214,72.73223241,89.42082995
dongsi_aq#44,64.54523122,72.71756562,89.12503716
dongsi_aq#45,64.55707421,72.72323233,88.99588435
dongsi_aq#46,64.56781433,72.69405312,89.01617814
dongsi_aq#47,64.57755431,72.69392176,89.16156873
dongsi_aq#5,49.52420115,68.28135866,115.6461194
dongsi_aq#6,51.37799459,70.68609104,125.8412904
dongsi_aq#7,52.98441033,72.81615674,132.1784246
dongsi_aq#8,55.25643737,73.55128623,134.8359983
dongsi_aq#9,57.03780926,73.44843682,134.2063999
dongsihuan_aq#0,25.73671432,123.5742818,14.08016538
dongsihuan_aq#1,25.6001788,127.5365237,29.33277354
dongsihuan_aq#10,25.64022902,140.0865807,85.75668184
dongsihuan_aq#11,25.64020839,140.6469699,82.33567401
dongsihuan_aq#12,25.64021695,141.1106484,80.49361351
dongsihuan_aq#13,25.6402134,141.5433166,76.46071
dongsihuan_aq#14,25.64021487,141.8912329,72.49648181
dongsihuan_aq#15,25.64021426,142.2628315,66.5840685
dongsihuan_aq#16,25.64021452,142.6182539,63.98304343
dongsihuan_aq#17,25.64021441,142.7988402,60.86463691
dongsihuan_aq#18,25.64021445,143.0997036,59.14117368
dongsihuan_aq#19,25.64021444,143.1061038,57.09652877
dongsihuan_aq#2,25.65682434,130.323061,44.29894471
dongsihuan_aq#20,25.64021444,143.2220961,57.11354529
dongsihuan_aq#21,25.64021444,143.5076243,56.28510363
dongsihuan_aq#22,25.64021444,143.5384274,56.1027165
dongsihuan_aq#23,25.64021444,143.5046837,55.68664443
dongsihuan_aq#24,25.64021444,143.5544251,56.81192307
dongsihuan_aq#25,25.64021444,143.6103829,57.39389851
dongsihuan_aq#26,25.64021444,143.6546871,58.84640833
dongsihuan_aq#27,25.64021444,143.6922551,59.60489086
dongsihuan_aq#28,25.64021444,143.7196706,61.06923968
dongsihuan_aq#29,25.64021444,143.7438728,61.74015039
dongsihuan_aq#3,25.63332337,132.8671229,56.8218434
dongsihuan_aq#30,25.64021444,143.7637588,63.00799014
dongsihuan_aq#31,25.64021444,143.7802422,63.43767177
dongsihuan_aq#32,25.64021444,143.7951925,64.40811554
dongsihuan_aq#33,25.64021444,143.8072029,64.54250378
dongsihuan_aq#34,25.64021444,143.8172283,65.20279621
dongsihuan_aq#35,25.64021444,143.8254238,65.06223406
dongsihuan_aq#36,25.64021444,143.8321984,65.45914102
dongsihuan_aq#37,25.64021444,143.8379929,65.10847603
dongsihuan_aq#38,25.64021444,143.842743,65.3188737
dongsihuan_aq#39,25.64021444,143.8470018,64.83994964
dongsihuan_aq#4,25.64307339,134.0552695,67.45899251
dongsihuan_aq#40,25.64021444,143.850713,64.94625849
dongsihuan_aq#41,25.64021444,143.8533307,64.41697695
dongsihuan_aq#42,25.64021444,143.8560956,64.49021807
dongsihuan_aq#43,25.64021444,143.857419,63.97167951
dongsihuan_aq#44,25.64021444,143.858952,64.0625645
dongsihuan_aq#45,25.64021444,143.8609715,63.5937942
dongsihuan_aq#46,25.64021444,143.8618261,63.73064997
dongsihuan_aq#47,25.64021444,143.8622974,63.32920475
dongsihuan_aq#5,25.63902833,135.4271252,74.42758112
dongsihuan_aq#6,25.64070653,136.532291,80.01544654
dongsihuan_aq#7,25.64001028,137.4584164,83.66164007
dongsihuan_aq#8,25.64029914,138.5586847,86.42805945
dongsihuan_aq#9,25.6401793,139.381358,85.92673631
fangshan_aq#0,7.429107696,63.18692375,59.683574
fangshan_aq#1,11.33060408,74.28113901,82.69857162
fangshan_aq#10,37.87771057,121.459029,118.5533816
fangshan_aq#11,39.80962636,123.6297007,108.4710644
fangshan_aq#12,41.14488376,125.5613964,98.00388436
fangshan_aq#13,42.70131284,127.2945199,88.39746399
fangshan_aq#14,44.31007522,128.8605049,78.67180058
fangshan_aq#15,45.58710022,130.2840176,69.9675621
fangshan_aq#16,46.60090019,131.5846032,67.21267239
fangshan_aq#17,47.23340847,132.7779163,63.11716667
fangshan_aq#18,48.26224337,133.876643,64.48442816
fangshan_aq#19,48.56516724,134.8911913,66.55971952
fangshan_aq#2,14.87752747,84.18577663,108.7423004
fangshan_aq#20,49.02738223,135.8302106,71.08718978
fangshan_aq#21,49.72123022,136.7009815,75.89447097
fangshan_aq#22,50.83389908,137.509711,81.55229114
fangshan_aq#23,51.93234624,138.2617546,87.49443734
fangshan_aq#24,52.28185043,138.9617865,93.15665468
fangshan_aq#25,52.51286536,139.6139283,98.03835405
fangshan_aq#26,52.78453857,140.2218482,101.9114233
fangshan_aq#27,53.04471845,140.7888377,104.6497356
fangshan_aq#28,53.24093006,141.3178713,106.2093638
fangshan_aq#29,53.40881069,141.8116529,106.6465946
fangshan_aq#3,17.18728627,92.35624859,126.0374207
fangshan_aq#30,53.56741321,142.2726531,106.0981581
fangshan_aq#31,53.71449589,142.703139,104.7580954
fangshan_aq#32,53.8466616,143.105198,102.853613
fangshan_aq#33,53.96667501,143.4807575,100.6219931
fangshan_aq#34,54.07703238,143.8316016,98.29023133
fangshan_aq#35,54.17843099,144.1593849,96.05860019
fangshan_aq#36,54.27125951,144.4656439,94.08884266
fangshan_aq#37,54.35628923,144.7518075,92.49722548
fangshan_aq#38,54.43428696,145.0192059,91.35226095
fangshan_aq#39,54.50583965,145.2690782,90.67656506
fangshan_aq#4,22.51621921,99.02726664,137.4975241
fangshan_aq#40,54.5714538,145.5025795,90.45207275
fangshan_aq#41,54.63162205,145.7207872,90.62768397
fangshan_aq#42,54.68680484,145.9247065,91.12836257
fangshan_aq#43,54.73741657,146.1152757,91.86474459
fangshan_aq#44,54.783834,146.2933708,92.74241559
fangshan_aq#45,54.82640441,146.4598096,93.67017195
fangshan_aq#46,54.86544725,146.6153563,94.56676561
fangshan_aq#47,54.90125499,146.7607245,95.3658291
fangshan_aq#5,27.44847753,104.5104746,144.2547639
fangshan_aq#6,30.49664921,109.0685669,145.3150236
fangshan_aq#7,33.32176446,112.905279,142.4437478
fangshan_aq#8,35.57810061,116.1755915,136.7584118
fangshan_aq#9,36.61158114,118.9970575,128.4576486
fengtaihuayuan_aq#0,15.27038223,61.95621535,32.44151631
fengtaihuayuan_aq#1,20.48551151,75.7806203,53.59163024
fengtaihuayuan_aq#10,51.8560716,122.5436318,121.9394558
fengtaihuayuan_aq#11,52.9627954,124.8575681,115.1061199
fengtaihuayuan_aq#12,54.00614057,126.8642755,107.3613948
fengtaihuayuan_aq#13,55.29899074,128.6072494,99.38291589
fengtaihuayuan_aq#14,55.39300968,130.1236522,91.76245657
fengtaihuayuan_aq#15,55.80890727,131.4452457,84.97759511
fengtaihuayuan_aq#16,56.81810643,132.5991864,79.37561897
fengtaihuayuan_aq#17,57.42906836,133.6087023,75.16894409
fengtaihuayuan_aq#18,57.8651341,134.4936702,72.44063267
fengtaihuayuan_aq#19,58.19038779,135.2711072,71.15810196
fengtaihuayuan_aq#2,27.78141789,84.59024078,73.90216098
fengtaihuayuan_aq#20,57.83233886,135.9555904,71.19283279
fengtaihuayuan_aq#21,58.59062707,136.5596135,72.34379873
fengtaihuayuan_aq#22,59.77090042,137.0938916,74.36242035
fengtaihuayuan_aq#23,59.88862213,137.5676207,76.9770742
fengtaihuayuan_aq#24,59.92034067,137.9886992,79.91551398
fengtaihuayuan_aq#25,59.87538561,138.3639162,82.92395469
fengtaihuayuan_aq#26,59.70284331,138.699113,85.78199171
fengtaihuayuan_aq#27,59.65094453,138.9993197,88.31294213
fengtaihuayuan_aq#28,59.54231966,139.268873,90.38957714
fengtaihuayuan_aq#29,59.45379701,139.5115154,91.93554053
fengtaihuayuan_aq#3,32.19967481,92.1544128,92.08295338
fengtaihuayuan_aq#30,59.45188891,139.7304809,92.92300476
fengtaihuayuan_aq#31,59.41398357,139.9285677,93.36729537
fengtaihuayuan_aq#32,59.41139382,140.1082001,93.31931577
fengtaihuayuan_aq#33,59.41417651,140.2714819,92.85663241
fengtaihuayuan_aq#34,59.41898921,140.4202415,92.07404427
fengtaihuayuan_aq#35,59.42822208,140.5560706,91.07437205
fengtaihuayuan_aq#36,59.43360678,140.6803574,89.96007665
fengtaihuayuan_aq#37,59.42049116,140.7943149,88.82616631
fengtaihuayuan_aq#38,59.461259,140.8990051,87.75469308
fengtaihuayuan_aq#39,59.4813182,140.9953598,86.81098277
fengtaihuayuan_aq#4,37.3774377,98.65437319,107.1869269
fengtaihuayuan_aq#40,59.46780726,141.084198,86.04160004
fengtaihuayuan_aq#41,59.47028082,141.1662417,85.47392894
fengtaihuayuan_aq#42,59.4781298,141.2421284,85.11715466
fengtaihuayuan_aq#43,59.488572,141.3124226,84.96436664
fengtaihuayuan_aq#44,59.53027285,141.3776253,84.99546739
fengtaihuayuan_aq#45,59.51449938,141.4381822,85.18056255
fengtaihuayuan_aq#46,59.47586967,141.4944907,85.48352324
fengtaihuayuan_aq#47,59.48806357,141.5469065,85.86544614
fengtaihuayuan_aq#5,41.80764894,104.2446708,118.6244127
fengtaihuayuan_aq#6,44.18633297,109.057115,126.1503984
fengtaihuayuan_aq#7,47.02745265,113.204139,129.8296549
fengtaihuayuan_aq#8,48.92099004,116.7816647,129.9855117
fengtaihuayuan_aq#9,50.49987251,119.8715428,127.138321
guanyuan_aq#0,28.29567926,45.48029556,25.16070232
