test_id,PM2.5,PM10,PMO3
daxing_aq#18,74.82094981,268.5787167,71.07966951
daxing_aq#19,73.51417554,254.7964053,69.68045033
daxing_aq#2,135.6607185,722.6094326,65.65112265
daxing_aq#20,72.38867556,248.8177289,70.54999333
daxing_aq#21,70.75753309,237.4155088,69.78203743
daxing_aq#22,68.87020426,232.7872869,70.12034264
daxing_aq#23,60.89066854,223.3426568,73.96842165
daxing_aq#24,61.44700219,219.7821574,75.59534307
daxing_aq#25,60.01595036,211.9491691,77.13603564
daxing_aq#26,60.4978624,209.2305464,78.93428768
daxing_aq#27,60.43168636,202.7257292,80.40433553
daxing_aq#28,60.36257498,200.6688359,81.49627034
daxing_aq#29,60.3145203,195.2597362,82.20102923
daxing_aq#3,128.5519119,657.3548791,78.32177066
daxing_aq#30,60.24028685,193.721105,82.54260795
daxing_aq#31,60.20445131,189.2169513,82.56923602
daxing_aq#32,60.18826402,188.0825306,82.34444102
daxing_aq#33,60.20313412,184.3266255,81.93874463
daxing_aq#34,60.21859932,183.5059301,81.42252696
daxing_aq#35,60.22452724,180.3694494,80.86039032
daxing_aq#36,60.25059806,179.7908538,80.30716323
daxing_aq#37,60.29430431,177.1677882,79.80552451
daxing_aq#38,60.26734474,176.774741,79.38510086
daxing_aq#39,60.20852246,174.5777698,79.06280338
daxing_aq#4,122.3226261,617.0190122,89.28733082
daxing_aq#40,60.23496373,174.3257524,78.8441175
daxing_aq#41,60.20344865,172.4828739,78.72504379
daxing_aq#42,60.26601754,172.3369576,78.69439766
daxing_aq#43,60.25996826,170.7887378,78.73620795
daxing_aq#44,60.25138104,170.7216244,78.8320007
daxing_aq#45,60.28698838,169.4189477,78.96280825
daxing_aq#46,60.34850181,169.4093987,79.11079912
daxing_aq#47,60.84100701,168.3116289,79.26047665
daxing_aq#5,116.5409431,563.4676121,96.74469662
daxing_aq#6,111.8080229,531.3989318,102.2676413
daxing_aq#7,107.125593,487.4144753,104.6153902
daxing_aq#8,102.7006248,461.9694092,105.2393364
daxing_aq#9,98.31299715,425.8104719,102.0841464
dingling_aq#0,167.7239213,919.5800232,80.14804029
dingling_aq#1,155.3614732,912.0891487,87.65885581
dingling_aq#10,97.55716021,927.5561425,105.5715017
dingling_aq#11,93.77661913,919.5765409,97.07759829
dingling_aq#12,93.64438269,914.0542489,93.68318821
dingling_aq#13,90.36157159,923.2354214,89.92998402
dingling_aq#14,89.16620372,925.9019244,87.44704579
dingling_aq#15,83.92155304,916.3838977,85.42937463
dingling_aq#16,82.6189092,916.538283,83.27856239
dingling_aq#17,79.3688125,925.5778364,82.44793019
dingling_aq#18,75.93035917,922.8670789,82.64656117
dingling_aq#19,70.10494615,915.0090789,81.27093514
dingling_aq#2,146.6225874,923.7893583,90.82302049
dingling_aq#20,68.03356711,919.8243947,81.01635228
dingling_aq#21,61.35777727,925.9579959,81.05914155
dingling_aq#22,58.09640646,919.6232405,83.5268079
dingling_aq#23,56.43815172,915.5661644,85.19102726
dingling_aq#24,57.62727474,922.7621079,86.7723346
dingling_aq#25,56.54345288,924.5932804,93.75019515
dingling_aq#26,56.79821324,917.206698,94.54392272
dingling_aq#27,55.02994446,917.553832,95.3451597
dingling_aq#28,56.48330675,924.5046258,95.83679036
dingling_aq#29,55.67419665,922.2022499,96.95253962
dingling_aq#3,135.3694834,927.620193,95.19844424
dingling_aq#30,56.85327482,916.2218066,98.34670035
dingling_aq#31,55.79874345,920.1149571,98.22284727
dingling_aq#32,56.1047913,924.7182568,98.45971933
dingling_aq#33,56.00624451,919.6975116,97.66091449
dingling_aq#34,56.79770094,916.7282223,100.1780325
dingling_aq#35,55.50194789,922.3616942,99.26666632
dingling_aq#36,56.54494058,923.597843,97.51066277
dingling_aq#37,55.77791742,917.8711093,95.33425991
dingling_aq#38,56.80973738,918.3153946,92.49568942
dingling_aq#39,55.02971092,923.6545958,91.62190749
dingling_aq#4,129.4631052,915.3679953,98.99110707
dingling_aq#40,56.07881584,921.7165185,90.0926757
dingling_aq#41,55.27401704,917.1707584,88.52974667
dingling_aq#42,53.77381676,920.3094025,88.13964839
dingling_aq#43,50.65446976,923.7575036,87.65163071
dingling_aq#44,50.17558673,919.7843955,88.26975838
dingling_aq#45,46.1075685,917.620459,90.68270166
dingling_aq#46,44.53866446,922.0257591,92.31528584
dingling_aq#47,44.0848629,922.8416191,92.64141165
dingling_aq#5,120.691829,915.1865767,100.1766779
dingling_aq#6,116.107682,926.9306568,97.513326
dingling_aq#7,108.4539502,923.7734213,103.9520116
dingling_aq#8,104.1354514,913.4610232,107.26685
dingling_aq#9,99.73265066,919.3984407,106.5315958
donggaocun_aq#0,37.54268528,82.9512787,60.60072229
donggaocun_aq#1,38.6411907,86.62929075,63.62255127
donggaocun_aq#10,44.99686624,92.70868903,98.59548037
donggaocun_aq#11,45.42475544,92.4476986,103.0695562
donggaocun_aq#12,45.8141352,92.48082547,104.7735159
donggaocun_aq#13,46.16847132,93.22747048,99.71269368
donggaocun_aq#14,46.49091768,92.87584996,90.91872876
donggaocun_aq#15,46.78434432,92.80679586,89.20210478
donggaocun_aq#16,47.05136296,92.9599681,88.25286339
donggaocun_aq#17,47.2943503,93.24830291,86.46171557
donggaocun_aq#18,47.51546911,93.00505346,85.2817009
donggaocun_aq#19,47.71668754,92.7204127,86.52590077
donggaocun_aq#2,39.64107962,88.94989264,68.45231755
donggaocun_aq#20,47.89979658,92.77877213,87.42580282
donggaocun_aq#21,48.06642607,92.95712985,87.32719296
donggaocun_aq#22,48.21805913,92.8549436,88.0705141
donggaocun_aq#23,48.35604543,93.14310303,90.56514449
donggaocun_aq#24,48.48161315,93.20862028,92.40275681
donggaocun_aq#25,48.59587995,93.14778542,93.66332566
donggaocun_aq#26,48.6998629,93.10940174,93.82914971
donggaocun_aq#27,48.79448752,93.08035674,95.72051509
donggaocun_aq#28,48.88059606,93.07137561,97.21839497
donggaocun_aq#29,48.95895496,93.06034698,99.13819237
donggaocun_aq#3,40.55098217,90.70575457,74.42280628
donggaocun_aq#30,49.03026166,93.05840615,100.6404362
donggaocun_aq#31,49.09515085,93.04909162,101.249651
donggaocun_aq#32,49.15420011,93.04801582,100.6491213
donggaocun_aq#33,49.20793501,93.04144263,100.1080257
donggaocun_aq#34,49.25683385,93.0472282,102.1065288
donggaocun_aq#35,49.30133186,93.05154704,104.8796042
donggaocun_aq#36,49.34182512,93.05099899,105.1825
donggaocun_aq#37,49.37867403,93.03864419,102.3490767
donggaocun_aq#38,49.41220659,93.04446255,99.93247339
donggaocun_aq#39,49.44272127,93.04560523,100.3950022
donggaocun_aq#4,41.37899478,91.24886493,79.67037191
donggaocun_aq#40,49.47048967,93.04307068,98.91129062
donggaocun_aq#41,49.49575896,93.03829956,97.47775959
donggaocun_aq#42,49.51875404,93.04232466,97.46754235
donggaocun_aq#43,49.5396796,93.04703466,97.171274
donggaocun_aq#44,49.55872188,93.04606898,96.21789068
donggaocun_aq#45,49.57605039,93.04311766,95.76855269
donggaocun_aq#46,49.59181935,93.04480856,95.47253665
donggaocun_aq#47,49.60616913,93.04004033,96.47061555
donggaocun_aq#5,42.1324874,91.91557455,84.5720064
donggaocun_aq#6,42.81816672,92.03299533,90.16491364
donggaocun_aq#7,43.44213586,92.59598166,93.73775893
donggaocun_aq#8,44.00994863,92.66104357,95.01620726
donggaocun_aq#9,44.52665905,93.05831223,95.94468129
dongsi_aq#0,254.2991151,1083.637513,73.94474486
dongsi_aq#1,242.0927467,1055.270672,92.29383154
dongsi_aq#10,165.1401336,1054.218012,114.5928432
dongsi_aq#11,158.4684075,1036.747631,107.221917
dongsi_aq#12,152.3101993,1022.641497,100.0193315
dongsi_aq#13,146.2441368,1029.972706,93.44807566
dongsi_aq#14,140.9726672,1043.497749,87.85501435
dongsi_aq#15,137.2625325,1045.569179,83.46567156
dongsi_aq#16,132.9204807,1034.050791,80.38808648
dongsi_aq#17,129.2356311,1028.816257,78.62404618
dongsi_aq#18,125.2259625,1035.44986,78.08576491
dongsi_aq#19,120.8452004,1042.925522,78.61601477
dongsi_aq#2,231.7732647,1007.096928,107.7591413
dongsi_aq#20,116.6522265,1040.974261,80.00979383
dongsi_aq#21,109.4529205,1029.02021,82.03581551
dongsi_aq#22,103.4658015,1019.422334,84.45638687
dongsi_aq#23,94.15572145,1013.443489,87.04457909
dongsi_aq#24,91.95966771,1016.32006,89.5979513
dongsi_aq#25,90.4052768,1014.930695,91.94843977
dongsi_aq#26,88.99258629,1011.940111,93.96834652
dongsi_aq#27,87.67728198,1011.654878,95.57263716
dongsi_aq#28,86.45019356,1013.945878,96.71797519
dongsi_aq#29,85.30521682,1015.257348,97.39907454
dongsi_aq#3,220.7074223,1007.600655,119.7453814
dongsi_aq#30,84.23684288,1013.989183,97.64304237
dongsi_aq#31,83.23994566,1012.309582,97.5024143
dongsi_aq#32,82.30974313,1012.552306,97.0475625
dongsi_aq#33,81.44177325,1014.03492,96.35909166
dongsi_aq#34,80.63187251,1014.540847,95.52074177
dongsi_aq#35,79.87615596,1013.58677,94.61320005
dongsi_aq#36,79.17099855,1012.747448,93.70909877
dongsi_aq#37,78.51301776,1013.135139,92.86935164
dongsi_aq#38,77.89905738,1014.04126,92.14086605
dongsi_aq#39,77.32617233,1014.109955,91.55556916
dongsi_aq#4,210.8200949,1047.631855,127.9878826
dongsi_aq#40,76.79161458,1013.442119,91.1306063
dongsi_aq#41,76.29281995,1013.020019,90.86951278
dongsi_aq#42,75.82739581,1013.372605,90.76412564
dongsi_aq#43,75.3931096,1013.881813,90.79698828
dongsi_aq#44,74.98787811,1013.837092,90.94400658
dongsi_aq#45,74.60975753,1013.530843,91.17713633
dongsi_aq#46,74.25693406,1013.568571,91.46691411
dongsi_aq#47,73.92771529,1014.131504,91.78468458
dongsi_aq#5,202.0141964,1066.332553,132.5183122
dongsi_aq#6,191.8914806,1043.280125,133.6156639
dongsi_aq#7,185.2783387,1017.510116,131.7481858
dongsi_aq#8,178.819882,1024.018715,127.5116249
dongsi_aq#9,171.5071198,1048.194252,121.5685703
dongsihuan_aq#0,55.68528613,273.7726753,13.7938044
dongsihuan_aq#1,56.09054414,249.3667238,31.29604229
dongsihuan_aq#10,55.96852552,191.9998541,107.4910072
dongsihuan_aq#11,55.96861409,191.4291919,96.69537865
dongsihuan_aq#12,55.96857596,190.6587436,84.08786109
dongsihuan_aq#13,55.96859237,189.5051681,69.66406874
dongsihuan_aq#14,55.96858531,188.8808816,54.96141397
dongsihuan_aq#15,55.96858835,189.1745601,40.73531375
dongsihuan_aq#16,55.96858704,190.3238272,28.24199164
dongsihuan_aq#17,55.9685876,190.7033691,18.68911965
dongsihuan_aq#18,55.96858736,190.6638047,13.3583466
dongsihuan_aq#19,55.96858747,189.602,11.22432099
dongsihuan_aq#2,55.91608702,229.7870116,49.75007907
dongsihuan_aq#20,55.96858742,189.5237944,12.90261323
dongsihuan_aq#21,55.96858744,187.035839,18.96116458
dongsihuan_aq#22,55.96858743,186.2126932,28.08852986
dongsihuan_aq#23,55.96858743,183.0486093,39.64475408
dongsihuan_aq#24,55.96858743,183.1163651,52.84324937
dongsihuan_aq#25,55.96858743,184.1659388,66.52742979
dongsihuan_aq#26,55.96858743,185.0082641,79.64588508
dongsihuan_aq#27,55.96858743,185.5935683,91.21195461
dongsihuan_aq#28,55.96858743,185.9759178,100.3782356
dongsihuan_aq#29,55.96858743,186.2295607,106.4987916
dongsihuan_aq#3,55.99118803,216.1824829,67.73370552
dongsihuan_aq#30,55.96858743,186.3282009,109.1745486
dongsihuan_aq#31,55.96858743,186.377754,108.2787558
dongsihuan_aq#32,55.96858743,186.4785058,103.960982
dongsihuan_aq#33,55.96858743,186.5561953,96.6298014
dongsihuan_aq#34,55.96858743,186.6338005,86.91595452
dongsihuan_aq#35,55.96858743,186.6583513,75.6192308
dongsihuan_aq#36,55.96858743,186.6915281,63.64349977
dongsihuan_aq#37,55.96858743,186.7412284,51.9251331
dongsihuan_aq#38,55.96858743,186.7681222,41.36045502
dongsihuan_aq#39,55.96858743,186.7554547,32.7378128
dongsihuan_aq#4,55.95885824,207.29482,84.47889633
dongsihuan_aq#40,55.96858743,186.705913,26.67938478
dongsihuan_aq#41,55.96858743,186.6895498,23.59698618
dongsihuan_aq#42,55.96858743,186.6912522,23.66496737
dongsihuan_aq#43,55.96858743,186.7370158,26.81192071
dongsihuan_aq#44,55.96858743,186.7403853,32.73143108
dongsihuan_aq#45,55.96858743,186.8476195,40.91063831
dongsihuan_aq#46,55.96858743,186.8830979,50.6740382
dongsihuan_aq#47,55.96858743,187.019475,61.23883379
dongsihuan_aq#5,55.9727757,201.3987468,98.98490756
dongsihuan_aq#6,55.96678445,199.1025712,109.7161614
dongsihuan_aq#7,55.96936359,197.9477497,115.952124
dongsihuan_aq#8,55.96825331,195.6067468,117.4819057
dongsihuan_aq#9,55.96873127,193.8019425,114.6057041
fangshan_aq#0,86.19727116,295.9144871,34.2930523
fangshan_aq#1,80.71229489,291.7419812,53.12703604
fangshan_aq#10,71.34140522,245.6192251,128.5036546
fangshan_aq#11,70.37857033,245.7821435,122.9423644
fangshan_aq#12,69.54913999,245.5996217,117.0411398
fangshan_aq#13,68.44970814,245.3200984,110.2477107
fangshan_aq#14,68.41027791,245.0881315,101.5566298
fangshan_aq#15,68.16194461,244.9540878,91.90567766
fangshan_aq#16,67.39434026,244.9086613,84.28727356
fangshan_aq#17,67.43674962,244.9185203,79.47839695
fangshan_aq#18,66.37912656,244.9503116,79.6857415
fangshan_aq#19,65.27778828,244.9816445,74.57117163
fangshan_aq#2,77.83842165,270.8179413,71.79550083
fangshan_aq#20,64.30728733,245.0024726,76.47410881
fangshan_aq#21,64.28284966,245.0116737,76.39331792
fangshan_aq#22,63.87192735,245.0125568,80.02364939
fangshan_aq#23,61.22554442,245.0093623,83.41238717
fangshan_aq#24,60.72232249,245.0053606,87.33179955
fangshan_aq#25,60.71723665,245.0023063,91.41391323
fangshan_aq#26,60.58562926,245.000687,95.16753169
fangshan_aq#27,60.23601631,245.0002532,98.40001067
fangshan_aq#28,60.20797898,245.0005018,100.933458
fangshan_aq#29,60.01058716,245.0009794,102.6745799
fangshan_aq#3,79.01508701,254.2051145,88.74257682
fangshan_aq#30,59.74292908,245.0014044,103.6087732
fangshan_aq#31,59.60783958,245.0016658,103.7888118
fangshan_aq#32,59.36832401,245.0017667,103.3198957
fangshan_aq#33,59.24029808,245.0017615,102.3428473
fangshan_aq#34,59.16846955,245.0017096,101.0171029
fangshan_aq#35,59.06157861,245.0016535,99.50490314
fangshan_aq#36,58.95786834,245.001614,97.95776736
fangshan_aq#37,58.8813541,245.001595,96.50597921
fangshan_aq#38,58.74987365,245.0015915,95.25145347
fangshan_aq#39,58.63964084,245.0015963,94.26402257
fangshan_aq#4,75.03829237,243.0849232,105.8133066
fangshan_aq#40,58.56942081,245.0016033,93.58089907
fangshan_aq#41,58.4580279,245.0016089,93.2088536
fangshan_aq#42,58.42000282,245.0016122,93.12850132
fangshan_aq#43,58.39147051,245.0016132,93.3000168
fangshan_aq#44,58.36142726,245.0016129,93.66958974
fangshan_aq#45,58.28007262,245.0016121,94.17598337
fangshan_aq#46,58.22751672,245.0016113,94.75665057
fangshan_aq#47,58.31503628,245.0016108,95.35298474
fangshan_aq#5,74.15550581,238.8532098,117.7367494
fangshan_aq#6,74.79359426,238.869731,128.1970726
fangshan_aq#7,73.45669803,240.921352,134.98119
fangshan_aq#8,74.05124419,243.1851765,135.4171554
fangshan_aq#9,73.05468503,244.8171033,133.2932978
fengtaihuayuan_aq#0,191.9171625,988.4922166,73.25334248
fengtaihuayuan_aq#1,183.3015392,955.3727261,92.23527063
fengtaihuayuan_aq#10,128.5572161,843.1189505,108.4029945
fengtaihuayuan_aq#11,126.4746889,840.7938014,100.2486796
fengtaihuayuan_aq#12,122.3161981,838.1787312,92.51859758
fengtaihuayuan_aq#13,119.9360117,836.8391021,85.70152159
fengtaihuayuan_aq#14,117.0321207,835.212232,80.14521285
fengtaihuayuan_aq#15,115.2356435,834.4494299,76.05327518
fengtaihuayuan_aq#16,113.3480825,833.4320333,73.4928334
fengtaihuayuan_aq#17,112.1598147,833.0045168,72.41081217
fengtaihuayuan_aq#18,110.1949628,832.3645505,72.65631876
fengtaihuayuan_aq#19,108.6037933,832.1301825,74.00658129
fengtaihuayuan_aq#2,171.8581869,925.6070108,108.0222465
fengtaihuayuan_aq#20,105.3329211,831.7250354,76.19403279
fengtaihuayuan_aq#21,104.2289404,831.6006296,78.9324219
fengtaihuayuan_aq#22,100.4311868,831.342342,81.940228
fengtaihuayuan_aq#23,96.40185112,831.2795502,84.96011848
fengtaihuayuan_aq#24,96.41857174,831.113648,87.77366426
fengtaihuayuan_aq#25,96.18521664,831.0846221,90.21099125
fengtaihuayuan_aq#26,96.17041024,830.9772119,92.15545831
fengtaihuayuan_aq#27,95.99683217,830.9661003,93.54379471
fengtaihuayuan_aq#28,95.90346364,830.8959831,94.36238911
fengtaihuayuan_aq#29,95.67646551,830.8939059,94.64059098
fengtaihuayuan_aq#3,164.7628654,905.963617,119.9759313
fengtaihuayuan_aq#30,95.60930188,830.847745,94.44196633
fengtaihuayuan_aq#31,95.42395476,830.8498376,93.85445125
fengtaihuayuan_aq#32,95.44511493,830.8191884,92.98027952
fengtaihuayuan_aq#33,95.36020083,830.8228711,91.92644156
fengtaihuayuan_aq#34,95.40805271,830.8023489,90.79627686
fengtaihuayuan_aq#35,95.29880076,830.8063219,89.68262755
fengtaihuayuan_aq#36,95.3201275,830.7924675,88.66280292
fengtaihuayuan_aq#37,95.27048657,830.7961318,87.79543594
fengtaihuayuan_aq#38,95.26649451,830.7867051,87.119165
fengtaihuayuan_aq#39,95.22191974,830.7898331,86.65295323
fengtaihuayuan_aq#4,157.2359704,887.7758576,127.8315318
fengtaihuayuan_aq#40,95.19685776,830.7833714,86.39776931
fengtaihuayuan_aq#41,95.14889922,830.7859226,86.33929909
fengtaihuayuan_aq#42,95.15283669,830.7814628,86.45133393
fengtaihuayuan_aq#43,95.14799563,830.7834827,86.69948849
fengtaihuayuan_aq#44,95.23928857,830.7803851,87.04493021
fengtaihuayuan_aq#45,95.22704289,830.781952,87.44785139
fengtaihuayuan_aq#46,95.36138979,830.7797882,87.87047455
fengtaihuayuan_aq#47,95.51436155,830.7809856,88.27944777
fengtaihuayuan_aq#5,153.3075136,876.1652713,131.6590586
fengtaihuayuan_aq#6,147.1788966,865.0225644,131.8065622
fengtaihuayuan_aq#7,144.1419283,858.1893752,128.8322035
fengtaihuayuan_aq#8,137.8195269,851.341793,123.431755
fengtaihuayuan_aq#9,134.189692,847.3419977,116.3674384
guanyuan_aq#0,296.258674,1048.654471,51.91525496
guanyuan_aq#1,296.7835575,990.9489605,67.70689075
guanyuan_aq#10,296.7480201,512.696819,117.4885379
guanyuan_aq#11,296.7480201,480.9120304,113.3667534
